nome_planeta,similaridade_terra,pl_rade,pl_bmasse,pl_orbsmax
HIP 5763 b,70.96160644390085,1420000000.0,16209248757.0,0.17
HIP 63242 b,44.998384300036236,1250000000.0,291756000000.0,0.565
HIP 65 A b,60.22124150942622,2275427000.0,102118779000.0,0.01782
HIP 65891 b,53.168782008194164,1280000000.0,187137366042.0,27940000000.0
HIP 66074 b,51.02119391326003,1290000000.0,158914203500.0,0.799
HIP 67522 b,79.52360802110276,998720180.0,7140000000.0,0.0748
HIP 67522 c,83.32509300628821,793595834.0,4830000000.0,0.1228
HIP 67537 b,31.494186332528948,1230000000.0,430911754211.0,48070000000.0
HIP 67851 b,68.41263896016866,1370000000.0,36550266805.0,0.42
HIP 67851 c,44.64456662766439,1270000000.0,220477565936.0,45500000000.0
HIP 71135 b,87.15324119184247,455000000.0,1880000000.0,0.335
HIP 74890 b,64.45431243858074,1330000000.0,76279200000.0,21000000000.0
HIP 75092 b,58.52911690172973,1350000000.0,56891284853.0,20200000000.0
HIP 79431 b,62.79798146284155,1340000000.0,66741500000.0,0.36
HIP 8152 b,94.78548293265966,253625843.0,890000000.0,0.093
HIP 8152 c,91.25827041258577,252442508.0,1070000000.0,0.139
HIP 8541 b,42.22250284740486,1260000000.0,245172833160.0,37290000000.0
HIP 86221 b,70.07417280507632,1400000000.0,22565816897.0,0.031
HIP 90988 b,65.72728838797269,1340000000.0,66807531151.0,13600000000.0
HIP 91258 b,70.924025307938,1370000000.0,34643470000.0,0.06
HIP 948 b,25.39322115018393,1210000000.0,654726518420.0,150370000000.0
HIP 9618 b,92.35652046720986,382838127.0,830000000.0,0.145
HIP 97166 b,89.3561557136089,248013380.0,1910000000.0,0.091
HIP 97166 c,94.3909348066683,275000000.0,800000000.0,0.124
HIP 97233 b,34.44983282294306,1210000000.0,609817364511.0,24910000000.0
HIP 99770 b,22.972039541360868,1220000000.0,511703735270.0,169000000000.0
HR 5183 b,35.01756861937052,1310000000.0,105201202717.0,180000000000.0
HR 810 b,55.26387124492211,1270000000.0,197053612340.0,0.92
